Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_00600,D-methionine transport system substrate-binding protein MetQ,K02073,3.6679695444187,ABC transporters,"membrane transporter, ABC transporter, amino acid transport, substrate-binding protein",['Unknown & Hypothetical Proteins'],Medium,KO annotation supports function as substrate-binding protein for D-methionine ABC transporter. EC number not applicable. Useful for grouping in amino acid transport and ABC transporter categories.
BFJEKD_10760,Phosphate ABC transporter substrate-binding protein PstS,K02040,3.57395646294572,Phosphonate and phosphinate metabolism,"phosphate transport, ABC transporter, substrate-binding protein, membrane transporter",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated phosphate ABC transporter substrate-binding protein; key component of phosphate uptake system.
BFJEKD_13730,Hydrogenase 2 large subunit,K06281,3.38223066644035,Oxidative phosphorylation,"hydrogenase, energy metabolism, oxidative phosphorylation",['Toxin-Antitoxin & Phage Defense'],High,"Consistent KO, EC, GO, and PFAM domain annotations for hydrogenase large subunit. Group with hydrogenase complex proteins."
BFJEKD_13735,"Ni/Fe-hydrogenase, b-type cytochrome subunit",K03620,3.21680433408243,Oxidative phosphorylation,"electron transport, cytochrome, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,Annotated as cytochrome b subunit of Ni/Fe hydrogenase complex; involved in electron transport chain. Group with energy metabolism and electron transport proteins.
BFJEKD_19225,"C4-dicarboxylate ABC transporter permease, DctQ component",K11689,3.14917329945929,Phosphotransferase system (PTS),"membrane transporter, C4-dicarboxylate transport, TRAP transporter",['Cell Wall & Envelope Biogenesis'],High,KO annotation present; consistent with GO and PFAM; complements DctM component in TRAP transporter.
BFJEKD_11650,iron ABC transporter substrate-binding protein,K02012,3.07427624410236,ABC transporters,"membrane transporter, ABC transporter, iron transport, substrate-binding protein","['Protein Folding, Quality Control & Stress Response']",High,Substrate-binding component of iron ABC transporter system. Important for iron uptake and transport functional grouping.
BFJEKD_13725,Uptake hydrogenase small subunit,K06282,2.8952878795501,Oxidative phosphorylation,"hydrogenase, energy metabolism, oxidative phosphorylation",['Toxin-Antitoxin & Phage Defense'],High,KO and EC consistent; GO and PFAM domains support hydrogenase small subunit function. Group with energy metabolism and hydrogenase complexes.
BFJEKD_18895,Branched-chain amino acid ABC transporter substrate-binding protein,K01999,2.7469717024531,ABC transporters,"amino acid transporter, ABC transporter, membrane transport",['Secretion & Transport Systems'],High,Complete annotation for branched-chain amino acid transporter substrate-binding protein; relevant for amino acid uptake and transporter system analyses.
BFJEKD_19230,"C4-dicarboxylate ABC transporter, periplasmic binding protein DctP",K11688,2.68266634050328,Phosphotransferase system (PTS),"membrane transporter, C4-dicarboxylate transport, TRAP transporter",['Polyhydroxyalkanoates & Storage Lipids'],High,KO annotation present; periplasmic binding protein component of TRAP transporter; important for substrate specificity.
BFJEKD_06190,Branched-chain amino acid ABC transporter permease protein,K01998,2.59346802845435,ABC transporters,"ABC transporter, branched-chain amino acid transport, permease, membrane transporter",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, GO, and COG consistent with permease component of branched-chain amino acid ABC transporter."
BFJEKD_10060,Cobalt transporter substrate-binding protein,,2.56857014776913,,"membrane transporter, metal ion transport, cobalt uptake",['Unknown & Hypothetical Proteins'],Medium,Annotated as cobalt transporter based on PFAM and GO; no KO or COG available; important for metal ion homeostasis.
BFJEKD_04400,Putative heavy-metal exporter,,2.48787970689459,,"heavy metal exporter, membrane transporter, efflux pump",['Secretion & Transport Systems'],Medium,"No KO, EC, or GO annotations available. PFAM domain indicates heavy metal efflux function. Useful for grouping in metal resistance or membrane transport clusters."
BFJEKD_15795,NADH-quinone oxidoreductase subunit NuoN,K00343,2.4753768370152,Oxidative phosphorylation,"respiratory chain, electron transport, membrane protein, oxidoreductase, proton translocation",['Toxin-Antitoxin & Phage Defense'],High,"Core component of NADH dehydrogenase complex, essential for electron transfer in respiration."
BFJEKD_07310,branched-chain amino acid ABC transporter substrate-binding protein LivK,K01999,2.43013499430679,ABC transporters,"branched-chain amino acid transport, substrate-binding protein, ABC transporter",['Amino Acid Biosynthesis'],Medium,KO and PFAM support substrate-binding protein function; lack of GO terms reduces annotation completeness slightly.
BFJEKD_16125,Hypothetical protein,,2.40381358833529,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation available; sequence alone insufficient for confident functional assignment.
BFJEKD_17880,phenylacetate--CoA ligase,K01912,2.39322474865657,Phenylalanine metabolism,"phenylacetate degradation, CoA ligase, metabolism, ligase",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete annotation with KO, EC, GO, and PFAM. Key enzyme in aromatic compound degradation pathways."
BFJEKD_05110,Branched-chain amino acid transport system substrate-binding protein (ABC transporter permease),K01999,2.39266757929129,ABC transporters,"ABC transporter, branched-chain amino acid transport, membrane transporter",['Unknown & Hypothetical Proteins'],Medium,KO and COG support function as amino acid transporter substrate-binding protein; lack of GO terms reduces confidence slightly.
BFJEKD_13985,Succinate--CoA ligase subunit alpha,K01902,2.37653743910663,Citrate cycle (TCA cycle),"TCA cycle, substrate-level phosphorylation, ligase, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,Alpha subunit binds coenzyme A and phosphate; annotation consistent with beta subunit and TCA cycle function.
BFJEKD_04375,MFS sugar transporter,K08139,2.35290573566062,Phosphotransferase system (PTS),"membrane transporter, MFS transporter, sugar transport",['Cell Wall & Envelope Biogenesis'],High,Typical MFS transporter involved in sugar uptake; important for carbohydrate metabolism and energy acquisition.
BFJEKD_10275,iron ABC transporter substrate-binding protein AfuA,K02055,2.34115630508438,ABC transporters,"membrane transporter, ABC transporter, iron uptake, siderophore transport",['Amino Acid Biosynthesis'],High,Periplasmic substrate-binding protein for iron ABC transporter; key for iron acquisition and metal ion transport grouping.
BFJEKD_10715,ABC transporter ATP-binding protein,"K02031, K15583",2.32227271877254,ABC transporters,"membrane transporter, ABC transporter, oligopeptide transport",['Amino Acid Biosynthesis'],High,ATP-binding component of oligopeptide/dipeptide ABC transporter; key for peptide uptake and nutrient transport.
BFJEKD_15790,NADH-quinone oxidoreductase subunit M,K00342,2.29882460982252,Oxidative phosphorylation,"respiratory complex I, oxidative phosphorylation, membrane protein, electron transport, energy metabolism, proton antiporter","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, COG, and PFAM domains supporting role in respiratory complex I and proton translocation; important for energy metabolism and proton gradient formation."
BFJEKD_00605,DL-methionine transporter permease subunit,K02072,2.27327516361659,ABC transporters,"membrane transporter, ABC transporter, amino acid transport, permease subunit",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, COG, GO, and PFAM domains consistent with ABC transporter permease subunit for methionine transport. Suitable for grouping in membrane transport and amino acid metabolism."
BFJEKD_07055,"TRAP-type C4-dicarboxylate transport system, periplasmic component (DctP)",K11688,2.26235576097397,ABC transporters,"membrane transporter, TRAP transporter, dicarboxylate transport",['Cell Wall & Envelope Biogenesis'],High,Complete KO and GO annotations support confident functional assignment as a periplasmic substrate-binding component of TRAP-type C4-dicarboxylate transporters.
BFJEKD_10775,Phosphate ABC transporter ATP-binding protein PstB,K02036,2.24701062715842,Phosphonate and phosphinate metabolism,"phosphate transport, ABC transporter, ATP-binding protein, energy coupling",['Unknown & Hypothetical Proteins'],High,"ATPase subunit of phosphate ABC transporter; well supported by KO, EC, GO, COG, and PFAM data."
BFJEKD_10780,phosphate signaling complex protein PhoU,K02039,2.23385414682652,ABC transporters,"phosphate regulation, phosphate transport, membrane protein",['Unknown & Hypothetical Proteins'],High,"PhoU is a key regulator of phosphate uptake, involved in phosphate transport system regulation; useful for grouping phosphate metabolism related genes."
BFJEKD_02715,Hypothetical membrane protein,,2.23173005115676,,"membrane protein, hypothetical",['Aromatic Amino Acid Biosynthesis'],Low,No functional annotation available; predicted membrane localization based on hydrophobic sequence pattern; treat as unknown for grouping and DE analysis.
BFJEKD_15365,Asparagine synthase (glutamine-hydrolyzing),K01953,2.21539854286919,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, transferase, glutamine amidotransferase",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with asparagine biosynthesis; suitable for grouping in amino acid metabolism and nitrogen assimilation."
BFJEKD_02150,YfhL family 4Fe-4S dicluster ferredoxin,,2.20810837156273,,"electron carrier, iron-sulfur protein, ferredoxin","['Secretion & Transport Systems', 'Efflux Pumps']",Medium,No KO or EC assigned; annotation based on PFAM and COG. Likely involved in electron transport via 4Fe-4S clusters.
BFJEKD_07045,C4-dicarboxylate ABC transporter permease,K11690,2.19428634533984,Phosphotransferase system (PTS),"membrane transporter, TRAP transporter, C4-dicarboxylate transport",['Protein Processing & Degradation'],High,"Key permease component of TRAP-type C4-dicarboxylate transporter; well supported by KO, COG, GO, and PFAM."
BFJEKD_13980,ADP-forming succinate--CoA ligase subunit beta,K01903,2.18708968033555,Citrate cycle (TCA cycle),"TCA cycle, substrate-level phosphorylation, ligase, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,Complete and consistent annotation; beta subunit responsible for nucleotide specificity in succinyl-CoA synthetase.
BFJEKD_09470,"CRISPR/Cas system endoribonuclease Cas6, RAMP superfamily",K19126,2.18320082093699,CRISPR system,"CRISPR-Cas system, endoribonuclease, RNA processing",['Amino Acid Biosynthesis'],High,"Cas6 endoribonuclease involved in crRNA processing; supported by KO, COG, and PFAM."
BFJEKD_14000,dihydrolipoyl dehydrogenase,K00382,2.16921783677181,Citrate cycle (TCA cycle),"TCA cycle, energy metabolism, oxidoreductase, dehydrogenase",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated E3 component of 2-oxoglutarate dehydrogenase complex; key for energy metabolism and redox balance.
BFJEKD_10790,hypothetical protein,,2.16841844057996,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation available; consider for further experimental characterization or comparative genomics.
BFJEKD_13740,Hydrogenase maturation protease,K03605,2.16062072467676,,"protein maturation, protease, hydrogenase assembly",['Polyhydroxyalkanoates & Storage Lipids'],High,Hydrogenase maturation protease involved in posttranslational processing of hydrogenase subunits. Important for functional hydrogenase complex assembly.
BFJEKD_10720,Oligopeptide transport system permease protein DppC,"K02034, K15582",2.1578283013072,ABC transporters,"oligopeptide transport, ABC transporter, membrane permease",['Unknown & Hypothetical Proteins'],High,Consistent annotation as oligopeptide ABC transporter permease subunit C (DppC). KO terms confirm function; no EC number as permease proteins lack enzymatic activity. Suitable for grouping under peptide transport systems.
BFJEKD_09455,CRISPR system Cascade subunit CasB,K19046,2.15681235514081,CRISPR system,"CRISPR-Cas system, Cascade subunit, adaptive immunity",['Amino Acid Biosynthesis'],Medium,Annotation based on KO K19046; no PFAM or GO terms available; likely part of Cascade complex in type I-E CRISPR system.
BFJEKD_15080,CO dehydrogenase nickel-binding accessory protein CooT,,2.15378806167434,,"carbon monoxide metabolism, accessory protein, metal binding",['Toxin-Antitoxin & Phage Defense'],Low,"No KO, EC, GO, COG or PFAM annotations available; annotation based on product name only. Likely involved in nickel binding for CO dehydrogenase maturation."
BFJEKD_10540,Ammonia channel protein AmtB,K03320,2.13729445666528,ABC transporters,"membrane transporter, ammonium transport, Amt family",['Unknown & Hypothetical Proteins'],High,KO present with ammonium transporter function; GO and PFAM consistent; key for nitrogen metabolism.
BFJEKD_00785,Uncharacterized protein,,2.13695889861649,,"hypothetical protein, unknown function",['Mobile Genetic Elements & Plasmid'],Low,No functional annotation available; sequence alone insufficient for confident functional prediction.
BFJEKD_06195,branched-chain amino acid ABC transporter permease protein LivH,K01997,2.10867170266926,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Secretion & Transport Systems'],High,Complete annotation with KO and GO terms consistent; key permease component of branched-chain amino acid ABC transporter system; useful for grouping transport-related genes.
BFJEKD_14625,Sugar ABC transporter ATP-binding protein MglA,K02056,2.09641806626874,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, sugar transport, ATPase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with sugar ABC transporter ATPase function. Suitable for grouping in carbohydrate transport and membrane transport clusters."
BFJEKD_10765,Phosphate ABC transporter permease subunit PstC,K02037,2.0924574667129,Phosphonate and phosphinate metabolism,"phosphate transport, ABC transporter, permease, membrane transporter",['Cell Wall & Envelope Biogenesis'],High,Integral permease subunit of phosphate ABC transporter; supported by multiple GO terms and PFAM domains.
BFJEKD_13950,succinate dehydrogenase iron-sulfur subunit,K00240,2.08683314880549,"Oxidative phosphorylation, Citrate cycle (TCA cycle)","succinate dehydrogenase, TCA cycle, oxidative phosphorylation, energy metabolism, iron-sulfur cluster",['Carbon Concentrating & Fixation'],High,"Strong evidence from KO, GO, COG, and PFAM domains consistent with iron-sulfur subunit of succinate dehydrogenase complex."
BFJEKD_01510,Iron permease FTR1 family protein,K07243,2.0730911254152,ABC transporters,"iron transport, membrane transporter, high-affinity transporter","['Secretion & Transport Systems', 'Efflux Pumps']",High,"Complete annotation with KO, GO, COG, and PFAM domains consistent with high-affinity iron permease function. Suitable for grouping under iron acquisition and membrane transport."
BFJEKD_10270,acriflavin resistance protein AcrB (ABC transporter permease),K02054,2.06928577177415,ABC transporters,"membrane transporter, ABC transporter, multidrug resistance",['Unknown & Hypothetical Proteins'],High,Functions as an inner membrane permease component of an ABC-type multidrug efflux system; important for antibiotic resistance grouping.
BFJEKD_09465,type I-E CRISPR-associated protein Cas5/CasD,K19125,2.06922705246055,CRISPR system,"CRISPR-Cas system, Cascade subunit, adaptive immunity",['Amino Acid Biosynthesis'],High,Strong functional evidence from GO and PFAM; key Cascade subunit Cas5 in type I-E system.
BFJEKD_10710,oligopeptide ABC transporter ATP-binding protein OppF,K10823,2.06701639452898,ABC transporters,"membrane transporter, ABC transporter, oligopeptide transport",['Carbon Concentrating & Fixation'],High,Functions as ATP-binding component of oligopeptide ABC transporter; important for peptide uptake and nutrient acquisition.
BFJEKD_10785,phosphate regulon transcriptional regulator PhoB,"K02483, K07657",2.06207428264356,Two-component system,"two-component system, transcription regulator, phosphate regulon",['Secretion & Transport Systems'],High,PhoB is a well-characterized response regulator in phosphate two-component system; important for regulatory network analysis.
BFJEKD_10770,Phosphate ABC transporter permease subunit PstA,K02038,2.06151942866168,Phosphonate and phosphinate metabolism,"phosphate transport, ABC transporter, permease, membrane transporter",['Polyhydroxyalkanoates & Storage Lipids'],High,"Permease subunit of phosphate ABC transporter; consistent with KO, COG, GO, and PFAM annotations."
BFJEKD_10110,acetolactate synthase 3 large subunit,K01652,2.05133993967736,"Valine, leucine and isoleucine biosynthesis","amino acid biosynthesis, branched-chain amino acids, acetolactate synthase",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with multiple TPP domains and consistent KO, EC, GO, and COG; key enzyme in BCAA biosynthesis."
BFJEKD_17645,DUF934 domain-containing protein,,2.02250546910516,,"unknown function, conserved protein, DUF934",['Amino Acid Biosynthesis'],Low,"No functional annotation beyond conserved domain; lacks KO, EC, and GO terms; treat as unknown in functional grouping and DE analysis."
BFJEKD_11790,methionine ABC transporter substrate-binding protein,K02073,2.02203952505167,Amino acid transport and metabolism,"substrate-binding, methionine transport, lipoprotein, ABC transporter",['Carbon Concentrating & Fixation'],High,"Lipoprotein component of methionine ABC transporter, essential for substrate recognition."
BFJEKD_02705,tetratricopeptide repeat-containing protein,,2.00607675860658,,"protein binding, tetratricopeptide repeat, protein interaction",['Mobile Genetic Elements & Plasmid'],Low,Limited annotation; TPR domain proteins often mediate protein-protein interactions; no KO or COG.
BFJEKD_13995,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,K00658,2.00476059754197,Citrate cycle (TCA cycle),"TCA cycle, energy metabolism, oxidative decarboxylation, succinyltransferase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with TCA cycle enzyme; suitable for grouping in energy metabolism and central carbon metabolism."
BFJEKD_07050,TRAP transporter permease DctQ,K11689,2.00305602218064,Phosphotransferase system (PTS),"membrane transporter, TRAP transporter, C4-dicarboxylate transport",['Cell Wall & Envelope Biogenesis'],High,"Small permease component of TRAP-type C4-dicarboxylate transporter; consistent KO, COG, GO, and PFAM annotations."
BFJEKD_00285,Type IV pilus assembly protein PilF/PilW,,2.00236913811423,,"type IV pilus, pilus assembly, cell motility, protein binding",['Unknown & Hypothetical Proteins'],High,Well annotated with COG and GO terms; important for motility and surface attachment.
BFJEKD_10115,acetolactate synthase small subunit,K01653,1.99398889702641,"Valine, leucine and isoleucine biosynthesis","amino acid biosynthesis, branched-chain amino acids, acetolactate synthase",['Cell Wall & Envelope Biogenesis'],High,Small regulatory subunit of acetolactate synthase with consistent annotation; complements large subunit in BCAA biosynthesis.
BFJEKD_10120,ketol-acid reductoisomerase,K00053,1.98674932269804,"Valine, leucine and isoleucine biosynthesis","amino acid biosynthesis, branched-chain amino acids, ketol-acid reductoisomerase","['Protein Folding, Quality Control & Stress Response']",High,Key enzyme in BCAA biosynthesis with full annotation; important for metabolic pathway grouping and differential expression.
BFJEKD_10725,Oligopeptide transport system permease protein OppB,"K02033, K15581",1.98219308726539,ABC transporters,"oligopeptide transport, ABC transporter, membrane permease",['Amino Acid Biosynthesis'],High,Annotation consistent with oligopeptide ABC transporter permease OppB subunit. KO terms confirm function; no EC number assigned. Important for peptide uptake system grouping.
BFJEKD_04185,acyl carrier protein,K02078,1.97730273845897,Fatty acid biosynthesis,"fatty acid biosynthesis, acyl carrier protein, lipid metabolism",['Toxin-Antitoxin & Phage Defense'],Medium,KO and COG consistent with acyl carrier protein function; no GO terms provided but PFAM domain confirms role; important for grouping in lipid metabolism and fatty acid biosynthesis.
BFJEKD_13990,2-oxoglutarate dehydrogenase E1 component,K00164,1.95874034110936,Citrate cycle (TCA cycle),"TCA cycle, oxidoreductase, dehydrogenase complex, energy metabolism","['Protein Folding, Quality Control & Stress Response']",High,"E1 component of 2-oxoglutarate dehydrogenase complex; key enzyme in TCA cycle; complete annotation with KO, EC, GO, and PFAM."
BFJEKD_10495,Flagellar M-ring protein FliF,K02409,1.9453138274978,Bacterial motility proteins,"flagellar basal body, energy transduction, motility",['Cell Wall & Envelope Biogenesis'],High,"Structural component of the flagellar basal body, involved in energy transduction."
BFJEKD_09460,type I-E CRISPR-associated protein Cas7/Cse4/CasC,K19124,1.93725961072938,CRISPR system,"CRISPR-Cas system, Cascade subunit, adaptive immunity",['Unknown & Hypothetical Proteins'],High,"Well annotated with KO, COG, and PFAM; key Cascade complex subunit Cas7 in type I-E system."
BFJEKD_15785,NADH-quinone oxidoreductase subunit L,K00341,1.93634543703004,Oxidative phosphorylation,"respiratory complex I, oxidative phosphorylation, membrane protein, electron transport, energy metabolism, proton antiporter",['Cell Wall & Envelope Biogenesis'],High,Annotation consistent with respiratory complex I subunit involved in proton translocation; PFAM domains indicate proton antiporter function; suitable for energy metabolism and proton transport grouping.
BFJEKD_14060,F0F1 ATP synthase subunit epsilon,K02114,1.93479820954348,Oxidative phosphorylation,"ATP synthase, energy metabolism, oxidative phosphorylation, membrane protein, proton transport",['Amino Acid Biosynthesis'],High,"KO and PFAM domains support epsilon subunit function in ATP synthase complex. No EC assigned, consistent with regulatory role."
BFJEKD_05115,Branched-chain amino acid transport system ATP-binding protein (ABC transporter ATPase),K01995,1.93384404057722,ABC transporters,"ABC transporter, branched-chain amino acid transport, ATPase, membrane transporter",['Secretion & Transport Systems'],High,"Strong KO, GO, COG, and PFAM support for ATPase function in branched-chain amino acid transport system."
BFJEKD_17170,O-acetylhomoserine aminocarboxypropyltransferase,K01740,1.93105570261114,Cysteine and methionine metabolism,"amino acid metabolism, methionine biosynthesis, transferase, sulfur metabolism",['Unknown & Hypothetical Proteins'],High,Complete and consistent annotation; key enzyme in methionine biosynthesis; important for amino acid metabolism grouping.
BFJEKD_15765,NADH-quinone oxidoreductase subunit NuoH,"K00337, K03878",1.92652637918595,Oxidative phosphorylation,"respiratory chain, complex I, oxidative phosphorylation, membrane protein, proton translocation",['Amino Acid Biosynthesis'],High,Multiple KO assignments reflect membrane subunit role; consistent GO and PFAM support; important for proton translocation in energy metabolism.
BFJEKD_12585,Cell division protein FtsZ,K03531,1.91813032951361,Cell cycle - Caulobacter,"cell division, cytoskeleton, GTPase",['Secretion & Transport Systems'],High,Essential bacterial cytoskeletal protein forming the Z ring; critical for cell division studies and grouping in cell cycle regulation.
BFJEKD_13880,3-isopropylmalate dehydrogenase,K00052,1.91115400269008,"Valine, leucine and isoleucine biosynthesis","amino acid biosynthesis, leucine biosynthesis, oxidoreductase, dehydrogenase",['Amino Acid Biosynthesis'],High,Well-annotated enzyme in leucine biosynthesis; EC and KO consistent; suitable for pathway-level analysis.
BFJEKD_12910,ABC-type amino acid transport system substrate-binding protein,K09969,1.89292785842578,ABC transporters,"amino acid transport, ABC transporter, substrate-binding protein, periplasmic component","['Protein Folding, Quality Control & Stress Response']",High,"Substrate-binding protein of ABC-type amino acid transporter with clear KO, COG, GO, and PFAM domain support."
BFJEKD_13945,succinate dehydrogenase flavoprotein subunit,K00239,1.89103311236798,"Oxidative phosphorylation, Citrate cycle (TCA cycle)","succinate dehydrogenase, TCA cycle, oxidative phosphorylation, energy metabolism, membrane protein",['Secretion & Transport Systems'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting role in energy metabolism and electron transport chain."
BFJEKD_16965,Cell pole-organizing protein PopZ,K09991,1.87467936831193,,"cell pole organization, cytoskeletal protein, bacterial cell division",['Toxin-Antitoxin & Phage Defense'],Medium,PopZ is a conserved bacterial protein involved in cell pole organization; lacks EC and GO annotations but KO and COG support function.
BFJEKD_13165,DUF2325 domain-containing protein,,1.85354766482868,,uncharacterized protein,['Protein Processing & Degradation'],Low,"No functional annotation beyond DUF2325 domain; no KO, GO, or COG data available; low confidence for functional grouping."
BFJEKD_09540,5-methylthioribulose-1-phosphate/5-deoxyribulose-1-phosphate aldolase (L-fuculose-phosphate aldolase),K01628,1.83791782881147,Cysteine and methionine metabolism,"methionine salvage, aldolase, sugar metabolism, carbohydrate metabolism",['Carbon Concentrating & Fixation'],High,"Complete and consistent annotation with KO, EC, GO, and PFAM. Important for grouping in methionine salvage and carbohydrate metabolism pathways."
BFJEKD_11845,D-ala-D-ala transporter subunit DppC,K02034,1.82713889727528,ABC transporters,"membrane transporter, ABC transporter, peptide transport, permease",['Cell Wall & Envelope Biogenesis'],High,Permease subunit of peptide/nickel ABC transporter; domain architecture and KO support annotation.
BFJEKD_10730,Oligopeptide transport system substrate-binding protein OppA,K15580,1.82070975510772,ABC transporters,"oligopeptide transport, ABC transporter, substrate-binding protein",['Amino Acid Biosynthesis'],High,Substrate-binding protein OppA of oligopeptide ABC transporter system. KO and GO terms strongly support function. No EC number as non-enzymatic. Key for peptide uptake functional grouping.
BFJEKD_00300,"ABC transporter substrate-binding protein (Dipeptide/Nickel transport system substrate-binding protein, ddpA)","K02035, K12368",1.81581860598073,ABC transporters,"ABC transporter, substrate-binding protein, peptide transport, membrane transporter",['Secretion & Transport Systems'],High,Well-annotated substrate-binding protein of ABC transporter system involved in peptide and nickel transport; multiple KO terms support dual substrate specificity.
BFJEKD_12590,Cell division protein FtsA,K03590,1.81274095313277,Cell cycle - Caulobacter,"cell division, cytoskeleton, membrane anchor",['Secretion & Transport Systems'],High,Interacts with FtsZ and anchors the Z ring to the membrane; important for cell division and cytoskeleton functional grouping.
BFJEKD_12610,UDP-N-acetylmuramate--L-alanine ligase,K01924,1.80722786790687,Peptidoglycan biosynthesis,"peptidoglycan biosynthesis, cell wall synthesis, ligase enzyme",['Unknown & Hypothetical Proteins'],High,MurC enzyme involved in early peptidoglycan precursor synthesis; strong annotation support.
BFJEKD_19020,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,,1.79867447045078,,"tRNA modification, methyltransferase",['Cell Wall & Envelope Biogenesis'],Medium,"Protein is a tRNA methyltransferase involved in tRNA modification; lacks KO and GO annotations, but PFAM and COG support function. Useful for grouping under RNA modification enzymes."
