Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_18470,hypothetical protein,,-5.99958613634541,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; treat as uncharacterized in downstream analyses.
BFJEKD_14705,DUF2934 domain-containing protein,,-5.77342568169247,,unknown function,['Cell Wall & Envelope Biogenesis'],Low,"No KO, EC, GO, or COG annotations; only PFAM DUF2934 domain present; function unknown."
BFJEKD_18315,Hypothetical protein,,-5.61512755887354,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation or domain detected; sequence too short for confident prediction.
BFJEKD_01750,DUF2249 domain-containing protein,,-5.59694453959133,,"DUF2249, unknown function",['Unknown & Hypothetical Proteins'],Low,"No functional annotation available; domain DUF2249 is uncharacterized, limiting functional inference."
BFJEKD_12155,"MFS transporter, DHA2 family, multidrug resistance protein EmrB",K03446,-5.5940606452109,ABC transporters,"membrane transporter, MFS transporter, multidrug resistance, efflux pump",['Amino Acid Biosynthesis'],High,Well-annotated multidrug efflux transporter; important for grouping in membrane transport and antibiotic resistance.
BFJEKD_18475,hypothetical protein,,-5.52366587554792,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation or domain detected; treat as uncharacterized in downstream analyses.
BFJEKD_18320,PRC domain-containing protein,,-5.46244782680471,,"PRC domain, signal transduction, regulatory protein",['Toxin-Antitoxin & Phage Defense'],Medium,"PRC domain often involved in regulatory or signal transduction functions; no KO or COG assigned, no PFAM detected but domain name suggests function."
BFJEKD_14700,DUF4142 domain-containing protein,K08995,-5.45647128273438,,"membrane protein, unknown function",['Cell Wall & Envelope Biogenesis'],Medium,KO K08995 indicates a membrane protein with unknown function; no EC or GO terms available; COG category confirms unknown function.
BFJEKD_18720,Hypothetical Protein,,-5.36134410693093,,"hypothetical protein, unknown function",['Carbon Concentrating & Fixation'],Low,No functional domains or annotations detected; treat as unknown for grouping and DE analysis.
BFJEKD_12485,Mannose-6-phosphate isomerase,K01809,-5.30656375436547,"Fructose and mannose metabolism, Galactose metabolism","carbohydrate metabolism, mannose metabolism, isomerase enzyme",['Unknown & Hypothetical Proteins'],High,"Comprehensive annotation with KO, EC, GO, COG, and PFAM; key enzyme in sugar metabolism pathways."
BFJEKD_03110,"Propeptide, PepSY and peptidase M4 domain containing protein",,-5.2004438000765,,"peptidase, proteolysis, protein maturation",['Amino Acid Biosynthesis'],Low,"No KO, COG, or PFAM domains identified; product name suggests presence of PepSY and peptidase M4 domains but no direct evidence; annotation incomplete."
BFJEKD_11755,O-acetylhomoserine sulfhydrylase,K01740,-5.1786720953828,Cysteine and methionine metabolism,"amino acid biosynthesis, methionine metabolism, pyridoxal phosphate enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, COG, PFAM and relevant GO terms; key enzyme in methionine biosynthesis pathway."
BFJEKD_18325,Hypothetical protein,,-5.14865616115239,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; sequence lacks known motifs or signatures.
BFJEKD_08280,UPF0391 membrane protein Rru_A0119,,-5.13107586227233,,"membrane protein, integral membrane",['Carbon Concentrating & Fixation'],Low,"No KO, EC, COG or PFAM domains available; annotation based on GO terms indicating membrane localization only."
BFJEKD_13480,TetR/AcrR family transcriptional regulator,,-5.0787797038926,,"transcriptional regulator, TetR family, DNA binding",['Unknown & Hypothetical Proteins'],High,Well characterized TetR family regulator with COG and PFAM support; no KO assigned but strong functional evidence.
BFJEKD_19745,Hypothetical protein,,-5.01145854520164,,hypothetical protein,['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain information; short sequence with no known features.
BFJEKD_09890,Uncharacterized protein,,-4.93161161460511,,unknown function,['Secretion & Transport Systems'],Low,No functional annotation or domain detected; sequence does not match known families.
BFJEKD_02490,"MFS transporter, ACDE family, multidrug resistance protein",K08221,-4.87445730744641,ABC transporters,"membrane transporter, multidrug resistance, stress response",['Unknown & Hypothetical Proteins'],High,"Annotation supported by KO, PFAM domains, and GO terms indicating a multidrug resistance MFS transporter with universal stress protein domain; suitable for grouping under membrane transport and stress response."
BFJEKD_11695,Nitrogenase iron protein (NifD),K02591,-4.83067506162032,Nitrogen metabolism,"nitrogen fixation, oxidoreductase, iron-sulfur protein, energy metabolism",['Secretion & Transport Systems'],High,KO and EC consistent; well-annotated nitrogenase iron protein involved in nitrogen fixation.
BFJEKD_08495,co-chaperone GroES,K04078,-4.82139228939717,Protein folding and associated processes,"chaperone, protein folding, stress response",['Cell Wall & Envelope Biogenesis'],High,Well-characterized co-chaperone involved in protein folding.
BFJEKD_12170,MarR family transcriptional regulator,K06075,-4.81780592933694,Two-component system,"transcriptional regulator, antibiotic resistance, DNA-binding protein",['Amino Acid Biosynthesis'],High,MarR family regulators control expression of multiple antibiotic resistance genes and respond to environmental stresses.
BFJEKD_09875,Uncharacterized protein,,-4.77051138771146,,unknown function,['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain detected; sequence too short for confident prediction.
BFJEKD_15975,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase",K16147,-4.76812963811204,Starch and sucrose metabolism,"glycogen biosynthesis, carbohydrate metabolism, starch metabolism, transferase",['Toxin-Antitoxin & Phage Defense'],High,"Enzyme involved in branched alpha-glucan biosynthesis. KO, EC, COG, PFAM, and GO annotations consistent. Important for carbohydrate metabolism and storage compound grouping."
BFJEKD_18715,Glycosyl Hydrolase Family 108 Lysozyme,,-4.76559618283888,,"lysozyme, glycosyl hydrolase, cell wall degradation, peptidoglycan binding",['Secretion & Transport Systems'],High,Enzyme likely involved in bacterial cell wall remodeling or phage lysis; relevant for cell envelope and lytic function grouping.
BFJEKD_10440,DUF4405 domain-containing protein,,-4.75359329318948,,"unknown function, DUF domain",['Carbon Concentrating & Fixation'],Low,"No functional annotation available; only DUF4405 domain present, function unknown."
BFJEKD_15455,Hyperosmotically inducible periplasmic protein OsmY,K04065,-4.68977692373229,,"stress response, periplasmic protein, membrane-associated",['Unknown & Hypothetical Proteins'],Medium,"Protein involved in osmotic stress response, periplasmic localization; lacks EC and GO annotations but KO and COG support function."
BFJEKD_09870,hypothetical protein,,-4.67280111142654,,"unknown function, hypothetical protein",['Polyhydroxyalkanoates & Storage Lipids'],Low,No annotation or domain information available; function unknown.
BFJEKD_01440,Phage-related protein,,-4.65539206944801,,"phage-related, viral protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,Annotated as bacteriophage related domain but no further functional or domain info available.
BFJEKD_09065,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins,,-4.59094142302123,,"outer membrane protein, cell envelope, structural protein, membrane",['Unknown & Hypothetical Proteins'],Medium,"Lacks KO, EC, GO, and PFAM annotations but COG and product name indicate OmpA family outer membrane protein; useful for grouping in membrane and envelope studies."
BFJEKD_11820,nitrogen fixation protein NifB,K02585,-4.57687469814655,Nitrogen metabolism,"nitrogen fixation, radical SAM enzyme, coenzyme metabolism",['Cell Wall & Envelope Biogenesis'],Medium,NifB is a Radical SAM enzyme essential for nitrogenase cofactor biosynthesis; lacks EC number but KO and PFAM support function; important for nitrogen fixation grouping.
BFJEKD_03650,LTXXQ motif family protein,,-4.57091994029041,,"uncharacterized, periplasmic protein, motif-containing protein",['Toxin-Antitoxin & Phage Defense'],Low,"Limited annotation; only GO term indicates periplasmic localization. No KO, EC, or COG data available. Functional grouping uncertain."
BFJEKD_08500,chaperonin GroEL,K04077,-4.52029159063253,Protein folding and associated processes,"chaperone, protein folding, stress response","['Protein Folding, Quality Control & Stress Response']",High,Key chaperonin assisting in protein folding under stress conditions.
BFJEKD_13495,Nitric oxide response protein NnrS,K07234,-4.5144906408085,Nitrogen metabolism,"nitric oxide response, signal transduction, stress response",['Secretion & Transport Systems'],Medium,"NnrS is involved in nitric oxide response; KO and COG support function, but no GO terms assigned."
BFJEKD_09895,Uncharacterized protein,,-4.49108537291619,,unknown function,['Secretion & Transport Systems'],Low,No functional annotation or domain detected; sequence does not match known families.
BFJEKD_18725,Hypothetical Protein,,-4.48454982552098,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional domains or annotations detected; treat as unknown for grouping and DE analysis.
BFJEKD_01755,Heme-copper respiratory oxidase subunit (putative),,-4.35150456767272,,"respiratory oxidase, electron transport, membrane protein","['Cell Wall & Envelope Biogenesis', 'Membrane Transporter']",Medium,Annotated as member of heme-copper respiratory oxidase family based on description and sequence features; no KO or PFAM domains available.
BFJEKD_19120,hypothetical protein,,-4.32656382760052,,"hypothetical protein, unknown function","['Protein Folding, Quality Control & Stress Response']",Low,No functional annotation available; treat as unknown in grouping and DE analysis.
BFJEKD_11730,Amino acid ABC transporter substrate-binding protein,K09969,-4.28615108651765,ABC transporters,"amino acid transport, ABC transporter, substrate-binding protein, membrane transporter",['Cell Wall & Envelope Biogenesis'],High,Complete annotation with KO and GO supporting amino acid transport function; substrate-binding component of ABC transporter system.
BFJEKD_09375,hypothetical protein,,-4.28604898372873,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; exclude or treat cautiously in downstream analyses.
BFJEKD_03415,peptidase M16,K07263,-4.24674403420475,Proteasome,"peptidase, metalloprotease, protein degradation",['Secretion & Transport Systems'],High,Strong evidence for metallopeptidase activity; EC number incomplete but consistent with family.
BFJEKD_10705,chaperonin GroEL,K04077,-4.22788071752438,Protein processing in endoplasmic reticulum,"molecular chaperone, protein folding, stress response",['Secretion & Transport Systems'],High,GroEL is the main chaperonin assisting protein folding under stress; pairs with GroES; essential for proteostasis and stress response.
BFJEKD_12335,tellurium resistance protein TerD,K05795,-4.18662277384384,Bacterial secretion system,"tellurite resistance, stress response, membrane protein",['Amino Acid Biosynthesis'],High,KO and COG indicate role in tellurite resistance; TerD domain supports metal resistance function. Group with other Ter proteins for metal detoxification.
BFJEKD_13485,Efflux transporter periplasmic adaptor subunit AcrA,K03585,-4.13690638838381,ABC transporters,"efflux transporter, membrane fusion protein, multidrug resistance",['Secretion & Transport Systems'],High,"KO K03585 corresponds to AcrA, a membrane fusion protein in multidrug efflux pumps; strong GO and COG support."
BFJEKD_01450,Uncharacterized protein,,-4.1356368431656,,"unknown function, hypothetical protein",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; sequence does not match known PFAM domains.
BFJEKD_13800,CsbD family protein,,-4.09892654577195,,"stress response, unknown function",['Cell Wall & Envelope Biogenesis'],Low,"Protein belongs to CsbD family, implicated in stress response but function not well characterized; no KO, EC, or GO annotations."
BFJEKD_16185,UPF0127 family protein (uncharacterized),K09005,-4.09123202516337,,"uncharacterized protein, DUF192, unknown function",['Secretion & Transport Systems'],Low,No functional GO terms or EC numbers; KO suggests possible but unconfirmed function; treat cautiously in grouping and DE analysis.
BFJEKD_12330,tellurium resistance protein TerZ,K05791,-4.08847140525066,Bacterial secretion system,"tellurite resistance, stress response, membrane protein",['Carbon Concentrating & Fixation'],High,KO and COG consistent with tellurite resistance; TerD domain confirms metal resistance function. Suitable for grouping with other metal resistance proteins.
BFJEKD_14015,phage shock protein PspA,K03969,-4.08839852210428,Two-component system,"envelope stress response, phage shock protein, membrane stabilization",['Unknown & Hypothetical Proteins'],High,"Key component of phage shock protein system; well-annotated with KO, COG, GO, and PFAM; important for stress response and membrane integrity."
BFJEKD_12775,Hypothetical protein,,-4.08023052366511,,"hypothetical protein, transcription",['Secretion & Transport Systems'],Low,"Only a single general GO term related to transcription is available. No KO, EC, COG, or PFAM domains detected. Annotation is minimal and uncertain."
BFJEKD_10670,OsmC family peroxiredoxin,K04063,-4.04672464205963,Peroxisome,"oxidative stress response, peroxiredoxin, antioxidant enzyme",['Toxin-Antitoxin & Phage Defense'],High,"Well characterized peroxiredoxin involved in oxidative stress defense; strong evidence from KO, EC, GO, and PFAM."
BFJEKD_01470,DUF4055 domain-containing protein,,-4.03657044172709,,"DUF domain, uncharacterized protein","['Nucleotide Sugar Biosynthesis', 'Oxidoreductase Enzymes', 'Cell Wall & Envelope Biogenesis']",Low,Contains DUF4055 domain of unknown function; no further functional annotation available.
BFJEKD_15460,Gly-zipper-YMGG domain-containing protein,,-4.01330138022044,,"membrane protein, uncharacterized",['Unknown & Hypothetical Proteins'],Low,"No KO, EC, GO, or COG annotations; function inferred only from PFAM domain, likely membrane-associated."
BFJEKD_00005,Ca2+-binding RTX toxin-related protein,,-3.99730647531501,,"RTX toxin, calcium binding, toxin-related, membrane-associated",['Cell Wall & Envelope Biogenesis'],Medium,Protein likely involved in calcium-dependent toxin activity; lacks KO and EC annotations; GO term supports calcium binding function; useful for grouping toxin-related proteins.
BFJEKD_03890,crotonyl-CoA carboxylase/reductase,K14446,-3.9377138746234,Propanoate metabolism,"oxidoreductase, carboxylase, propanoate metabolism, fatty acid biosynthesis, zinc-dependent enzyme",['Amino Acid Biosynthesis'],High,"Well-annotated enzyme involved in propanoate metabolism and fatty acid biosynthesis. Strong evidence from KO, EC, GO, COG, and PFAM domains. Important for metabolic pathway analysis."
BFJEKD_04505,Hypothetical protein,,-3.93721630771728,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; sequence contains histidine-rich repeats suggesting possible metal binding but no confident assignment.
BFJEKD_04525,Hypothetical protein,,-3.93268246771791,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation available; sequence and domain searches recommended for further characterization.
BFJEKD_01430,Hypothetical protein,,-3.93080518923903,,unknown function,['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain information available.
BFJEKD_01445,Uncharacterized protein,,-3.91954325637162,,"unknown function, hypothetical protein",['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain detected; likely a hypothetical protein with unknown function.
BFJEKD_14715,catalase HPII,K03781,-3.91468565853849,Glutathione metabolism,"oxidative stress response, catalase, defense enzyme",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated catalase enzyme with KO, EC, extensive GO terms, and COG category; key role in detoxifying hydrogen peroxide."
BFJEKD_13125,YdcH family protein,K09794,-3.87913828386848,,"hypothetical protein, uncharacterized",['Secretion & Transport Systems'],Low,Limited functional information; conserved domain suggests a possible role in unknown processes.
BFJEKD_06775,thioredoxin domain-containing protein,K06888,-3.86999809992601,Thiol metabolism,"redox protein, thioredoxin, oxidoreductase, disulfide isomerase",['Protein Processing & Degradation'],Medium,Thioredoxin domain present with KO and COG; EC not assigned; GO terms limited but consistent with redox function.
BFJEKD_08720,Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase,K01115,-3.84864827576384,Glycerophospholipid metabolism,"phospholipase D, cardiolipin synthase, glycerophospholipid metabolism, membrane lipid biosynthesis",['Secretion & Transport Systems'],High,"Well-annotated enzyme involved in membrane lipid biosynthesis; important for membrane structure and function; strong KO, EC, GO, and PFAM support."
BFJEKD_01455,Uncharacterized protein,,-3.84323449329148,,"unknown function, hypothetical protein",['Cell Division & Chromosome Partitioning'],Low,No functional annotation or domain detected; likely a hypothetical protein with unknown function.
BFJEKD_14750,Branched-chain amino acid ABC transporter permease,K10440,-3.80345159167361,ABC transporters,"membrane transporter, ABC transporter, branched-chain amino acid transport",['Secretion & Transport Systems'],High,Well-annotated permease component of ABC transporter system; key for amino acid uptake; important for transport-related expression analysis.
BFJEKD_17945,N-acetylglutaminylglutamine amidotransferase,K01953,-3.79776820005728,Biosynthesis of amino acids,"amino acid biosynthesis, asparagine synthase, amidotransferase",['Cell Wall & Envelope Biogenesis'],High,"Complete and consistent annotation with KO, EC, GO, and PFAM; key enzyme in asparagine biosynthesis; important for amino acid metabolism grouping."
BFJEKD_10700,co-chaperone GroES,K04078,-3.7928149169412,Protein processing in endoplasmic reticulum,"molecular chaperone, protein folding, stress response",['Secretion & Transport Systems'],High,"GroES acts as a co-chaperone with GroEL, important for protein folding under stress; relevant for grouping with chaperone systems and stress response."
BFJEKD_11865,Conjugal transfer protein TrbG,K20532,-3.75364751794649,Bacterial secretion system,"type IV secretion system, conjugal transfer, secretion system component",['Secretion & Transport Systems'],Medium,KO and PFAM domain support role in type IV secretion system; lack of GO and COG limits annotation completeness.
BFJEKD_10225,ABC transporter permease,K02015,-3.75260320784437,ABC transporters,"iron transport, ABC transporter, membrane permease",['Cell Wall & Envelope Biogenesis'],High,"Well annotated permease subunit of iron siderophore ABC transporter with consistent KO, COG, PFAM, and GO terms."
BFJEKD_05990,Hypothetical protein,,-3.73775396551927,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected; may require experimental characterization or further computational analysis."
BFJEKD_09885,DUF3096 domain-containing protein,,-3.72683726073708,,"DUF3096, unknown function",['Secretion & Transport Systems'],Medium,"Contains DUF3096 domain (PF11310), a domain of unknown function; no further functional clues available."
BFJEKD_15155,hypothetical protein,,-3.70351615824795,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; likely uncharacterized protein.
BFJEKD_16595,Type 1 glutamine amidotransferase domain-containing protein (DJ-1/PfpI family),,-3.70007575226227,,"glutamine amidotransferase, protein repair, stress response",['Cell Wall & Envelope Biogenesis'],Medium,GO terms support amidotransferase and protein repair functions; no KO or EC assigned; COG category consistent with chaperone and protein turnover.
BFJEKD_01475,DEAD/DEAH box helicase family protein,K03616,-3.69453101468881,"DNA repair, Homologous recombination","DNA repair, helicase, homologous recombination, ATP-dependent helicase","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Strong functional annotation as a helicase involved in DNA repair and recombination; suitable for grouping in DNA repair and recombination clusters.
BFJEKD_09880,Uncharacterized membrane protein,,-3.69433389951653,,"membrane protein, unknown function",['Unknown & Hypothetical Proteins'],Low,Predicted transmembrane helices based on hydrophobic sequence; no domain or functional annotation available.
BFJEKD_14010,envelope stress response membrane protein PspB,K03970,-3.69419690165812,Two-component system,"envelope stress response, membrane protein, phage shock protein",['Polyhydroxyalkanoates & Storage Lipids'],Medium,Component of phage shock protein system involved in envelope stress response; no EC number; useful for stress response grouping.
BFJEKD_05420,DNA repair enzyme Ada (O6-methylguanine-DNA--protein-cysteine methyltransferase),K00567,-3.67347923622061,DNA repair and recombination proteins,"DNA repair, methyltransferase, DNA damage response, posttranslational modification",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, and PFAM domains consistent with DNA repair methyltransferase function; suitable for grouping under DNA repair and methylation-related processes."
BFJEKD_14745,Endonuclease IV,K21909,-3.66784115363439,DNA repair and recombination proteins,"DNA repair, endonuclease, TIM barrel",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, and PFAM domains consistent with AP endonuclease function; suitable for grouping under DNA repair mechanisms."
BFJEKD_12490,Glycosyl transferase family 1 protein (PslF),K20999,-3.66086649219899,Amino sugar and nucleotide sugar metabolism,"glycosyl transferase, polysaccharide biosynthesis, carbohydrate metabolism",['Unknown & Hypothetical Proteins'],High,Well-annotated glycosyl transferase involved in polysaccharide biosynthesis; important for cell surface structure and biofilm formation.
BFJEKD_13005,hypothetical protein,,-3.64730077245281,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation or domain detected; likely uncharacterized protein.
BFJEKD_05415,Methylphosphotriester-DNA--protein-cysteine methyltransferase Ada (N-terminal fragment),K13529,-3.64708558073682,Nucleotide excision repair,"DNA repair, transcriptional regulator, adaptive response, methyltransferase",['Amino Acid Biosynthesis'],High,Well-annotated DNA repair protein with multiple DNA binding and repair domains; EC and KO consistent with DNA-3-methyladenine glycosylase activity.
BFJEKD_16890,Copper/Zinc superoxide dismutase,K04565,-3.59411686487046,Peroxisome,"oxidative stress response, superoxide dismutase, antioxidant enzyme",['Polyhydroxyalkanoates & Storage Lipids'],High,Extensive GO terms and KO support function as Cu-Zn superoxide dismutase; key enzyme in reactive oxygen species detoxification.
BFJEKD_18710,Holin of 3 Transmembrane Segments,,-3.58707772965283,,"phage holin, membrane protein, gene transfer, cell lysis",['Secretion & Transport Systems'],High,Holin proteins form pores in membranes to facilitate gene transfer or phage release; important for phage-related functional grouping.
BFJEKD_14755,Sugar ABC transporter ATP-binding protein,K10441,-3.57415809097261,ABC transporters,"membrane transporter, ABC transporter, ATP-binding protein, sugar transport",['Secretion & Transport Systems'],High,Complete and consistent annotation for ABC transporter ATPase; critical for energy-dependent sugar uptake.
BFJEKD_14005,hypothetical protein,,-3.55282969313465,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; treat as unknown in grouping and DE analysis.
BFJEKD_07790,Hypothetical protein,,-3.53857924693287,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected."
BFJEKD_06570,4a-hydroxytetrahydrobiopterin dehydratase,K01724,-3.50622653221058,Biopterin metabolism,"pterin metabolism, enzyme, biopterin metabolism",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM. Well characterized enzyme in pterin metabolism."
BFJEKD_04510,PepSY domain containing protein,,-3.4907340071608,,"peptidase regulation, metallopeptidase inhibitor, protein domain",['Unknown & Hypothetical Proteins'],Medium,PepSY domain proteins regulate zincin peptidases; COG category supports metallopeptidase inhibitor function.
BFJEKD_17540,Cyclopropane-fatty-acyl-phospholipid synthase,K00574,-3.49026049379506,Glycerophospholipid metabolism,"lipid metabolism, fatty acid modification, methyltransferase, membrane-associated enzyme",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains; involved in membrane lipid modification."
BFJEKD_01415,Hypothetical protein,,-3.4755278102344,,unknown function,['Mobile Genetic Elements & Plasmid'],Low,No functional annotation or domain information available. Consider as unknown for grouping and DE analysis.
BFJEKD_12995,RNA polymerase sigma factor RpoH,K03089,-3.44246599808646,RNA polymerase,"transcription regulation, sigma factor, RNA polymerase",['Cell Wall & Envelope Biogenesis'],High,Well-annotated sigma factor involved in transcription initiation under heat shock conditions.
BFJEKD_08505,Transcriptional regulator HipB,,-3.4226727731095,,"transcriptional regulator, DNA binding, XRE family",['Toxin-Antitoxin & Phage Defense'],High,Well annotated transcriptional regulator with typical HTH domains; useful for regulatory network analysis.
BFJEKD_01425,Hypothetical protein,,-3.40940606173036,,unknown function,['Mobile Genetic Elements & Plasmid'],Low,No functional annotation or domain information available.
BFJEKD_06330,DUF2333 domain-containing protein,,-3.39487204218111,,"conserved hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,"No KO, EC, or GO; only COG and PFAM domain of unknown function. Should be treated as uncharacterized in analyses."
BFJEKD_10960,DUF485 domain-containing protein (putative membrane protein),,-3.38736341075978,,"membrane protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No KO or EC; only membrane localization known; function unknown.
BFJEKD_14760,Ribose ABC transporter substrate-binding protein,K10439,-3.38558111799807,ABC transporters,"membrane transporter, ABC transporter, substrate-binding protein, ribose transport",['Carbon Concentrating & Fixation'],High,Substrate-binding component of ribose ABC transporter; important for carbohydrate uptake and metabolism.
BFJEKD_06770,methylated-DNA-[protein]-cysteine S-methyltransferase,K00567,-3.35993009349943,Base excision repair,"DNA repair, methyltransferase, alkylation damage, suicide enzyme",['Amino Acid Biosynthesis'],High,"Well-annotated DNA repair enzyme with KO, EC, COG, PFAM and GO terms; important for DNA damage response grouping."
BFJEKD_06450,Inhibitor of apoptosis-promoting Bax1,K06890,-3.35009954298668,Apoptosis,"apoptosis regulation, membrane protein, Bax inhibitor",['Polyhydroxyalkanoates & Storage Lipids'],High,KO K06890 maps to apoptosis pathway; GO terms confirm membrane localization; COG category consistent with membrane biogenesis. Strong evidence for functional annotation.
BFJEKD_12300,Efflux transporter periplasmic adaptor subunit AcrA,"K03585, K18901, K19595",-3.34214730324056,"ABC transporters, Bacterial secretion system","multidrug efflux, membrane transporter, membrane fusion protein",['Polyhydroxyalkanoates & Storage Lipids'],High,Strong annotation with multiple KO terms related to efflux systems; key component of RND-type multidrug efflux pumps; useful for grouping under antibiotic resistance and membrane transport.
BFJEKD_00330,Peptide methionine sulfoxide reductase MsrA,K07304,-3.33710149802451,Glutathione metabolism,"oxidative stress, repair enzyme, methionine sulfoxide reductase",['Signal Transduction'],High,"Complete EC, KO, GO, and PFAM annotations support function in oxidative damage repair."
BFJEKD_15170,DUF892 domain-containing protein,,-3.32347911213427,,"DUF892, unknown function, uncharacterized protein",['Toxin-Antitoxin & Phage Defense'],Low,"No functional annotation beyond domain of unknown function; no KO, EC, or GO terms."
