Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_03715,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,K04042,3.93402628127548,Amino sugar and nucleotide sugar metabolism,"amino sugar biosynthesis, acetyltransferase, nucleotide sugar metabolism",['Protein Processing & Degradation'],High,Bifunctional enzyme catalyzing key steps in UDP-GlcNAc biosynthesis; strong domain and ontology support.
BFJEKD_08965,xylulokinase,K00854,3.90372087916855,"Glycolysis / Gluconeogenesis, Pentose and glucuronate interconversions","carbohydrate metabolism, kinase, xylulose metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM; key enzyme in pentose metabolism."
BFJEKD_02325,Methyl-accepting chemotaxis protein (MCP),K03406,3.77050724884487,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Motility & Chemotaxis'],High,Well-annotated MCP involved in bacterial chemotaxis. KO and GO terms support function. Important for grouping motility-related genes.
BFJEKD_17570,ATP-dependent RNA helicase RhlE,K11927,3.73921364053085,RNA degradation,"RNA helicase, RNA metabolism, ATP-dependent enzyme",['Amino Acid Biosynthesis'],High,Complete and consistent annotation; important for RNA processing and degradation pathways.
BFJEKD_07680,DNA polymerase III subunit beta,K02338,3.72929020360728,DNA replication,"DNA replication, processivity clamp, replication complex",['Cell Wall & Envelope Biogenesis'],High,Essential clamp subunit for DNA polymerase III; EC number inferred from KO; multiple PFAM domains confirm function.
BFJEKD_01540,DNA-binding response regulator,,3.69578701863969,,"two-component system, response regulator, transcription regulation",['Translation & Ribosome Biogenesis'],High,Well-supported response regulator protein involved in transcriptional regulation as part of two-component systems.
BFJEKD_00745,polyamine ABC transporter ATP-binding protein,K02065,3.64003576517018,ABC transporters,"ABC transporter, ATPase, membrane transport",['Mobile Genetic Elements & Plasmid'],High,KO and GO terms confirm ATP-binding component of ABC transporter; key for energy coupling in transport systems.
BFJEKD_06130,Hypothetical protein,,3.62613344371782,,"protein binding, hypothetical",['Unknown & Hypothetical Proteins'],Low,Only GO term indicates protein binding; no other functional clues or domains.
BFJEKD_01600,XRE family transcriptional regulator,K23779,3.59541309022565,Two-component system,"transcriptional regulator, XRE family, gene regulation",['Secretion & Transport Systems'],High,"Strong evidence from KO, GO, COG, and PFAM; important for regulatory network grouping."
BFJEKD_15000,L-lactate dehydrogenase complex protein LldE,K18928,3.5796188513646,Pyruvate metabolism,"oxidoreductase, lactate metabolism, energy production",['Polyhydroxyalkanoates & Storage Lipids'],Medium,KO indicates L-lactate dehydrogenase complex subunit; limited GO and EC data but domain and KO support oxidoreductase function; suitable for grouping in lactate metabolism.
BFJEKD_05975,Ornithine--oxo-acid transaminase,K00819,3.51776526811428,"Glycine, serine and threonine metabolism, Arginine and proline metabolism","amino acid metabolism, transaminase, ornithine metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM; relevant for amino acid biosynthesis and metabolism studies."
BFJEKD_01265,SLT domain-containing protein,,3.34824338588339,,"cell wall biogenesis, transglycosylase, peptidoglycan remodeling",['Cell Wall & Envelope Biogenesis'],Medium,Contains SLT domain typical of lytic transglycosylases involved in cell wall remodeling; no KO or EC assigned.
BFJEKD_03535,phosphate acetyltransferase,"K00029, K00625, K13788",3.32818830629714,"Pyruvate metabolism, Propanoate metabolism","acetate metabolism, energy production, transferase",['Protein Processing & Degradation'],High,Multiple KO terms suggest possible multifunctionality; EC and GO terms consistent with phosphate acetyltransferase activity in energy metabolism.
BFJEKD_01085,DUF882 domain-containing protein (Peptidase M15 family),,3.30585304255708,,"peptidase, cell wall biogenesis, hydrolase",['Secretion & Transport Systems'],Medium,"Annotated as a peptidase family M15 member with DUF882 domain; no KO or GO terms available, but PFAM and COG suggest cell wall hydrolase function."
BFJEKD_05475,hypothetical protein,,3.28574633140402,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; excluded from functional grouping and DE analysis.
BFJEKD_16160,Na+/H+ antiporter subunit F (MnhF),K05570,3.27350038467335,ABC transporters,"membrane transporter, Na+/H+ antiporter, cation transport",['Toxin-Antitoxin & Phage Defense'],High,Complete annotation supporting role in Na+/H+ antiporter complex.
BFJEKD_19065,Tartrate dehydratase alpha subunit/Fumarate hydratase class I,K01676,3.27303861667816,Citrate cycle (TCA cycle),"TCA cycle, fumarate hydratase, energy metabolism, amino acid metabolism",['Secretion & Transport Systems'],High,"Key enzyme in TCA cycle; well annotated with KO, EC, GO, and PFAM domains; important for energy metabolism and stress response."
BFJEKD_02045,Elongation factor Tu 2,K02358,3.27083577444538,Ribosome,"translation, elongation factor, GTPase, protein biosynthesis",['DNA Recombination & Repair'],High,Key elongation factor in translation; important for protein synthesis and expression studies.
BFJEKD_19445,DUF269 domain-containing protein,,3.26145166827949,,"unknown function, DUF269",['Amino Acid Biosynthesis'],Low,No functional annotation available; domain of unknown function; treat as uncharacterized in downstream analyses.
BFJEKD_02140,ATP-dependent RNA helicase RhlE,K11927,3.24982017302774,RNA degradation,"RNA helicase, RNA metabolism, ATP-dependent enzyme","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Well-annotated RNA helicase involved in RNA degradation and processing; important for post-transcriptional regulation.
BFJEKD_10585,ABC transporter substrate-binding protein,K01999,3.2026417620734,ABC transporters,"ABC transporter, amino acid transport, substrate-binding protein, membrane transporter",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, COG, GO, and PFAM consistent for branched-chain amino acid transport; no EC number as expected for transport proteins."
BFJEKD_05595,penicillin-binding protein 1A,K05366,3.18540765722821,"Peptidoglycan biosynthesis, Amino sugar and nucleotide sugar metabolism","cell wall biosynthesis, penicillin-binding protein, membrane enzyme, peptidoglycan synthesis",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with penicillin-binding protein 1A involved in peptidoglycan biosynthesis; suitable for grouping in cell wall biosynthesis and antibiotic resistance studies."
BFJEKD_00310,Dipeptide ABC transporter permease DppC,"K12370, K02034",3.1795276953877,ABC transporters,"membrane transporter, ABC transporter, peptide transport",['Secretion & Transport Systems'],High,Well-annotated permease component of dipeptide ABC transporter system; multiple KO terms confirm function; no EC number as permeases are not enzymes.
BFJEKD_01850,DNA-directed RNA polymerase subunit alpha,K03040,3.16880917480066,RNA polymerase,"transcription, RNA polymerase, genetic information processing",['Unknown & Hypothetical Proteins'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting role in transcription machinery. Suitable for grouping under transcription-related functions."
BFJEKD_16825,5'/3'-nucleotidase SurE,K03787,3.1492962628077,Purine metabolism,"nucleotidase, phosphatase, nucleotide metabolism",['Secretion & Transport Systems'],High,Catalyzes dephosphorylation of nucleotides; involved in nucleotide salvage and metabolism.
BFJEKD_04655,Hypothetical protein,,3.12514291140712,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_16830,serS,K01875,3.10359321750176,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, protein biosynthesis, translation",['Carbon Concentrating & Fixation'],High,Well-characterized aminoacyl-tRNA synthetase involved in translation; essential for protein synthesis.
BFJEKD_06270,phenylalanine--tRNA ligase subunit alpha,K01889,3.10210982847021,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, amino acid biosynthesis, translation",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting aminoacyl-tRNA synthetase function; suitable for grouping in translation and amino acid metabolism."
BFJEKD_02030,transcription termination/antitermination protein NusG,K02601,3.09076684231308,RNA polymerase,"transcription, transcription regulation, RNA polymerase, elongation factor",['Mobile Genetic Elements & Plasmid'],High,Key transcription elongation and termination factor; important for transcriptional regulation studies.
BFJEKD_14040,ATP synthase subunit delta,K02113,3.07959768278336,Oxidative phosphorylation,"ATP synthase, energy metabolism, membrane protein, proton transport",['Carbon Concentrating & Fixation'],High,Subunit of F-type ATP synthase complex; key for energy metabolism and proton gradient utilization.
BFJEKD_12580,UDP-3-O-acyl-N-acetylglucosamine deacetylase (LpxC),K02535,3.01041951771888,Lipopolysaccharide biosynthesis,"lipid A biosynthesis, lipopolysaccharide biosynthesis, metalloenzyme",['Unknown & Hypothetical Proteins'],High,"Key enzyme in lipid A biosynthesis, essential for outer membrane integrity; important for grouping in cell envelope and antibiotic target studies."
BFJEKD_07585,polyribonucleotide nucleotidyltransferase,K00962,3.00131676662409,RNA degradation,"RNA degradation, exoribonuclease, mRNA processing",['Protein Processing & Degradation'],High,Complete enzymatic and functional annotation; key enzyme in RNA turnover; important for RNA metabolism and degradation groups.
BFJEKD_14995,L-lactate dehydrogenase complex protein LldF,K18929,3.00112847157795,Pyruvate metabolism,"lactate metabolism, oxidoreductase complex, iron-sulfur protein",['Cell Wall & Envelope Biogenesis'],High,KO and GO terms support role in lactate metabolism; presence of Fe-S cluster domains consistent with electron transfer; good candidate for energy metabolism grouping.
BFJEKD_07685,DNA replication/repair protein RecF,K03629,2.97075751400875,DNA repair,"DNA repair, replication, ATPase, RecF pathway",['Cell Wall & Envelope Biogenesis'],High,RecF is critical for DNA replication and SOS response; ATPase and DNA binding domains support function.
BFJEKD_04820,ATP synthase protein I,K02116,2.96989020352474,Oxidative phosphorylation,"ATP synthase, assembly factor, energy metabolism, membrane protein",['Toxin-Antitoxin & Phage Defense'],High,Protein I is involved in assembly of ATP synthase membrane sector; KO and PFAM domain confirm role; useful for grouping proteins involved in ATP synthase biogenesis.
BFJEKD_05910,"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",K02049,2.95667989654904,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Polyhydroxyalkanoates & Storage Lipids'],High,Complete annotation for ABC transporter ATPase component; key for transport and energy coupling in membrane transport systems.
BFJEKD_16295,phosphate acyltransferase PlsX,K03621,2.95550792137417,Fatty acid biosynthesis,"fatty acid biosynthesis, acyltransferase, lipid metabolism",['Amino Acid Biosynthesis'],High,Well-annotated fatty acid biosynthesis enzyme; important for lipid metabolism studies and differential expression in membrane lipid remodeling.
BFJEKD_01855,30S ribosomal protein S11,K02948,2.94715737034333,Ribosome,"ribosome, translation, small subunit ribosomal protein",['Secretion & Transport Systems'],High,"Well-annotated ribosomal protein with consistent KO, GO, COG, and PFAM data. No EC number as expected for ribosomal proteins."
BFJEKD_04530,Aspartate carbamoyltransferase catalytic subunit,K00609,2.94343995936108,Pyrimidine metabolism,"pyrimidine biosynthesis, carbamoyltransferase, metabolism, amino acid metabolism",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme in pyrimidine biosynthesis pathway; suitable for metabolic and expression analyses.
BFJEKD_02035,preprotein translocase subunit SecE,K03073,2.90182429085854,Bacterial secretion system,"protein secretion, Sec translocase, membrane protein, protein translocation",['General Enzymes & Catalysis'],High,Essential component of SecYEG translocon; critical for protein export and membrane insertion.
BFJEKD_07675,chromosomal replication initiator protein DnaA,K02313,2.88294912693264,DNA replication,"DNA replication, replication initiator, chromosomal replication",['Protein Processing & Degradation'],High,Key initiator protein for bacterial chromosomal replication; well supported by KO and GO terms.
BFJEKD_13330,YebC/PmpR family DNA-binding transcriptional regulator,K18189,2.87460470472392,,"transcriptional regulator, DNA-binding protein, gene expression control",['Unknown & Hypothetical Proteins'],High,"Transcriptional regulator with strong evidence from KO, COG, PFAM, and GO; likely involved in regulation of cytochrome c oxidase and other genes."
BFJEKD_00315,Dipeptide ABC transporter ATP-binding protein DppD,"K02031, K12371",2.87259477098183,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Secretion & Transport Systems'],High,ATP-binding component of dipeptide ABC transporter; multiple KO and GO terms confirm ATPase activity; no EC assigned as typical for ABC ATPases.
BFJEKD_09520,Glutamine-hydrolyzing GMP synthase,K01951,2.86490606033545,Purine metabolism,"purine biosynthesis, GMP synthase, nucleotide metabolism, glutamine amidotransferase",['Unknown & Hypothetical Proteins'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM; key enzyme in purine nucleotide biosynthesis; important for metabolic pathway analysis."
BFJEKD_14865,DEAD/DEAH box helicase,K05592,2.84665230961604,RNA degradation,"RNA helicase, RNA metabolism, ATP-dependent enzyme",['Amino Acid Biosynthesis'],High,KO and EC consistent; well-characterized helicase involved in RNA processing.
BFJEKD_18780,ribonuclease E/G,"K08300, K08301",2.84490772504299,RNA degradation,"RNA processing, endoribonuclease, RNA degradation",['Polyhydroxyalkanoates & Storage Lipids'],High,Central enzyme in RNA metabolism; important for gene expression regulation and RNA stability studies.
BFJEKD_00860,Ferrous iron transport protein A (FeoA),K04758,2.83462472917992,ABC transporters,"iron transport, membrane transporter, ferrous iron uptake","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Complete KO and COG annotations support confident assignment to ferrous iron transport system; useful for grouping iron uptake related proteins.
BFJEKD_01990,30S ribosomal protein S7,K02992,2.81314887380884,Ribosome,"ribosomal protein, translation, protein biosynthesis",['DNA Recombination & Repair'],High,"Well annotated ribosomal protein with KO, COG, PFAM and GO terms. Important for 30S subunit assembly and function."
BFJEKD_13420,phosphoserine transaminase,K00831,2.81138132777013,"Glycine, serine and threonine metabolism","amino acid metabolism, serine biosynthesis, aminotransferase",['Unknown & Hypothetical Proteins'],High,Complete annotation; important enzyme in serine biosynthesis and amino acid metabolism.
BFJEKD_03075,Permease of the drug/metabolite transporter (DMT) superfamily,,2.7997080438809,,"membrane transporter, drug/metabolite transporter, DMT superfamily",['Gluconeogenesis & Fructose Metabolism Enzyme'],Medium,"Likely involved in transport of small molecules across membrane; no KO or EC assigned, but domain and COG support transporter function."
BFJEKD_15020,Alkyl hydroperoxide reductase subunit F (AhpF),K03387,2.72645704232446,Glutathione metabolism,"oxidative stress response, peroxiredoxin, redox enzyme, antioxidant",['Secretion & Transport Systems'],High,"Strong annotation with KO, COG, PFAM, and extensive GO terms; key enzyme in peroxide detoxification; important for stress response grouping."
BFJEKD_00855,Fe2+ transport protein FeoA,K04758,2.71276736591627,ABC transporters,"membrane transporter, iron transport, metal ion transport",['Unknown & Hypothetical Proteins'],High,Specific iron transport protein; important for iron homeostasis; useful for grouping in metal ion transport and membrane transporter categories.
BFJEKD_08960,D-xylose ABC transporter ATP-binding protein,"K10441, K10562, K17207",2.7041186666551,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, ATP-binding component, sugar transport",['Toxin-Antitoxin & Phage Defense'],High,Strong evidence for ABC transporter ATPase component; EC number consistent with ATPase activity; extensive GO terms support transporter function.
BFJEKD_16165,Na+/H+ antiporter subunit E (MnhE),K05569,2.69107803820997,ABC transporters,"membrane transporter, Na+/H+ antiporter, cation transport",['Cell Wall & Envelope Biogenesis'],High,Well supported as part of Na+/H+ antiporter complex.
BFJEKD_06335,Tryptophan--tRNA ligase,K01867,2.68904121966664,Aminoacyl-tRNA biosynthesis,"amino acid biosynthesis, aminoacyl-tRNA synthetase, translation",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM. Key enzyme for protein synthesis; important for translation-related grouping."
BFJEKD_04490,AEC family transporter,"K07088, K13936",2.68790597045726,ABC transporters,"membrane transporter, AEC family, malonate transport",['Secretion & Transport Systems'],High,Strong KO and PFAM support for transporter function; relevant for membrane transport and metabolite uptake grouping.
BFJEKD_05220,xanthine phosphoribosyltransferase,K00769,2.67948078656157,Purine metabolism,"purine metabolism, nucleotide salvage, transferase",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with purine salvage function; suitable for grouping in nucleotide metabolism and differential expression related to purine biosynthesis."
BFJEKD_17220,ABC transporter substrate-binding protein,K11688,2.67391672651503,Phosphotransferase system (PTS),"membrane transporter, TRAP transport system, substrate-binding protein",['Cell Wall & Envelope Biogenesis'],High,Complete KO and GO annotations support role in TRAP transport; relevant for transport-related functional grouping and expression studies.
BFJEKD_14135,50S ribosomal protein L21,K02888,2.6723936966689,Ribosome,"ribosomal protein, translation, protein synthesis",['Amino Acid Biosynthesis'],High,Well-annotated ribosomal protein; important for translation and ribosome biogenesis grouping.
BFJEKD_12570,Outer membrane protein assembly factor BamD,K05807,2.67013167095561,Ribosome biogenesis in eukaryotes,"outer membrane assembly, membrane protein, protein complex",['Polyhydroxyalkanoates & Storage Lipids'],High,BamD is a core component of the BAM complex essential for beta-barrel outer membrane protein assembly; useful for grouping in membrane biogenesis and envelope stress response.
BFJEKD_09835,30S ribosomal protein S6,K02990,2.66770629834106,Ribosome,"ribosomal protein, translation, small subunit",['Protein Processing & Degradation'],High,"Strong annotation with KO, COG, PFAM, and GO terms consistent with ribosomal small subunit protein; useful for translation-related functional grouping."
BFJEKD_13580,Aspartate aminotransferase,K00812,2.65783732902899,"Alanine, aspartate and glutamate metabolism, Glycine, serine and threonine metabolism","amino acid biosynthesis, transaminase, metabolism",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Key enzyme in amino acid metabolism pathways."
BFJEKD_00305,Peptide ABC transporter permease (dppB),"K02033, K12369",2.65774799993308,ABC transporters,"ABC transporter, permease, peptide transport, membrane transporter",['Secretion & Transport Systems'],High,Inner membrane permease component of ABC transporter for peptide/nickel uptake; KO terms confirm function and pathway.
BFJEKD_05915,ABC transporter permease,K02050,2.64710729969138,ABC transporters,"membrane transporter, ABC transporter, permease",['Unknown & Hypothetical Proteins'],High,Well-annotated ABC transporter permease subunit; essential for substrate translocation across membrane.
BFJEKD_10805,adenine phosphoribosyltransferase,K00759,2.6431180060444,Purine metabolism,"purine salvage, nucleotide metabolism, phosphoribosyltransferase",['Amino Acid Biosynthesis'],High,"Complete and consistent annotation; key enzyme in purine salvage pathway, important for nucleotide metabolism grouping."
BFJEKD_13285,elongation factor P,K02356,2.6371679890856,Ribosome,"translation, elongation factor, ribosome, protein synthesis",['Cell Wall & Envelope Biogenesis'],High,Well-annotated elongation factor involved in translation elongation; key for grouping under translation machinery and expected to be constitutively expressed.
